"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","1.7. Create and run DR for single child location - multiple Discrepancies Found","Inventory Reports","Thu May 29 21:16:07 UTC 2025","skipped","Thu May 29 21:16:07 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","17221","1. Edit and verify all values on Person View page","","Thu May 29 21:29:23 UTC 2025","failed","Thu May 29 21:29:41 UTC 2025","","Edit Person","",""
"","42109","3. Edit and verify reduced number of values on Case View page -- enter User Group instead of User as Case Officer","","Thu May 29 21:20:26 UTC 2025","passed","Thu May 29 21:21:08 UTC 2025","","Edit Case","",""
"","11684","3.2 verify Office Case Number Format with custom validation message","Add Case","Thu May 29 21:18:53 UTC 2025","passed","Thu May 29 21:19:05 UTC 2025","","3. --- with Case Number formatting in Office ","",""
"","66875","3.4 --- Duplicating item with Currency Form attached","Add Item","Thu May 29 21:36:36 UTC 2025","passed","Thu May 29 21:37:42 UTC 2025","","3 Add Item with Custom Form","",""
"","34861","1.6. Add Item from Person View/ Items Recovered By -- redirect to Item View/ Notes tab","Add Item","Thu May 29 21:29:55 UTC 2025","passed","Thu May 29 21:30:30 UTC 2025","","1. Org Admin","",""
"","24836","4.2 verify Org Default Case Number Prefix, keep a default value as part of the Case Number","Add Case","Thu May 29 21:19:38 UTC 2025","passed","Thu May 29 21:20:03 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","716","I.U_1 Import User with all fields - Precheck Only","","Thu May 29 21:18:13 UTC 2025","failed","Thu May 29 21:18:14 UTC 2025","","Import Users","",""
"","33678","1.1.4 validation message for inactive user account","Add User","Thu May 29 21:52:07 UTC 2025","passed","Thu May 29 21:52:40 UTC 2025","","1.1 Org Admin","",""
"","2","I.N_5 Five thousand tasks and verify count on search","","Thu May 29 21:17:09 UTC 2025","skipped","Thu May 29 21:17:09 UTC 2025","","Import Tasks","",""
"","19341","8. Add a Case with disabled fields & check if required fields are displayed properly on Case Edit page after enabling","","Thu May 29 21:22:55 UTC 2025","passed","Thu May 29 21:23:14 UTC 2025","","Edit Case","",""
"","3449","U.A_1. Send verification email","","Thu May 29 21:16:52 UTC 2025","failed","Thu May 29 21:16:56 UTC 2025","","User Actions","",""
